Eye_Status,left_eye,right_eye,Yawn_Status,Head_Pose,Class
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Forward Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Left Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Right Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Down_Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Down_Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Down_Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Down_Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Down_Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Down_Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Down_Look,Non Focus
Fully Opened,right_look,left_look,Yawn,Down_Look,Non Focus
